seed_mof_name,seed_mof_string,seed_edge_selfies,seed_target,dreamed_mof_string,dreamed_edge_selfies,dreamed_edge_smiles,dreamed_target,dreamed_mof_name,linker_hash
ana_N164_edge30271,[F][C][S][C][Branch][N][Branch][C][Branch][FrH0][pop][Branch][F][pop][Ring1][Branch][pop][F][pop][Branch][FrH0][pop][F][.][Fr][C][O][In][Branch1][Ring2][O][Ring1][Ring2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][&&][ana],[F][C][S][C][Branch][N][Branch][C][Branch][FrH0][pop][Branch][F][pop][Ring1][Branch][pop][F][pop][Branch][FrH0][pop][F],2228.2,[:0alkene][C][C][=P][#Branch][:0pyrimidine][Ring1][:0benzenediol][Ring1][:4benzenealcohol][pop][pop][Ring1][:1alkyne][Ring1][O][FrH0][pop][pop][pop][:2benzenediol][:3imidazole][:1methyl_amine][Ring1][FrH0][pop][pop][.][Fr][C][O][In][Branch1][Ring2][O][Ring1][Ring2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][&&][ana],[:0alkene][C][C][=P][#Branch][:0pyrimidine][Ring1][:0benzenediol][Ring1][:4benzenealcohol][pop][pop][Ring1][:1alkyne][Ring1][O][FrH0][pop][pop][pop][:2benzenediol][:3imidazole][:1methyl_amine][Ring1][FrH0][pop][pop],O=CC=[PH](c1ncc(C#CO[Fr])c(-c2c(O)cccc2Oc2ccccc2O)n1)c1c(O)cc(O)cc1CN[Fr],4126.100165100001,ana_N164_0cfe5755,0cfe5755
crs_N526_edge117114,[S][C][Branch][C][Branch][C][Branch][FrH0][pop][Branch][Br][pop][Br][pop][C][=Branch][=C][C][FrH0][pop][Br][pop][C][.][O][=C][Branch1][C][Fr][O][Er][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][O][C][Branch1][C][Fr][O][Er][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][crs],[S][C][Branch][C][Branch][C][Branch][FrH0][pop][Branch][Br][pop][Br][pop][C][=Branch][=C][C][FrH0][pop][Br][pop][C],1650.13,[:0methyl][C][C][=C][C][:0benzenealcohol][#Branch][C][FrH0][pop][Ring2][:3imidazole][:0pyrimidine][N][FrH0][:2benzenediol][pop][pop][:1alkyne][:3pyrimidine][=C][:4pyridine][:5benzenediol][:0propyl][.][O][=C][Branch1][C][Fr][O][Er][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][O][C][Branch1][C][Fr][O][Er][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][crs],[:0methyl][C][C][=C][C][:0benzenealcohol][#Branch][C][FrH0][pop][Ring2][:3imidazole][:0pyrimidine][N][FrH0][:2benzenediol][pop][pop][:1alkyne][:3pyrimidine][=C][:4pyridine][:5benzenediol][:0propyl],CCC=CCc1c(OC[Fr])ccc(-c2ccnc(-c3cccc(CCC)n3)n2)c1-c1c[nH]c(N[Fr])n1,3705.49102,crs_N526_301596ff,301596ff
utk_N691_edge30727,[FrH0][N][C][C][Branch][C][Branch][C][Ring1][Branch][pop][Branch][:1imidazole][pop][FrH0][pop][:1imidazole][.][O][=C][Branch1][C][Fr][O][Tb][O][C][Branch1][C][Fr][O][Tb][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][utk],[FrH0][N][C][C][Branch][C][Branch][C][Ring1][Branch][pop][Branch][:1imidazole][pop][FrH0][pop][:1imidazole],3118.84,[:0propyl][C][C][Branch][FrH0][pop][:0pyridine][Ring1][:1benzenediol][=Branch][FrH0][pop][Ring1][C][C][:0nitrile][pop][pop][pop][.][O][=C][Branch1][C][Fr][O][Tb][O][C][Branch1][C][Fr][O][Tb][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][C][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][&&][utk],[:0propyl][C][C][Branch][FrH0][pop][:0pyridine][Ring1][:1benzenediol][=Branch][FrH0][pop][Ring1][C][C][:0nitrile][pop][pop][pop],CCCC([Fr])c1ncccc1Oc1cccc(O[Fr])c1CCC#N,4568.73,utk_N691_41181ddd,41181ddd
sxb_N240_edge109530,[FrH0][C][=Branch][=C][=C][C][Branch][C][Branch][C][Branch][C][pop][Branch][C][pop][Ring1][Ring2][pop][FrH0][pop][C][pop][C][.][Fr][C][Branch1][C][C][O][Co][Branch1][#Branch1][O][C][Branch1][C][Fr][C][Branch1][#Branch1][O][C][Branch1][C][Fr][C][Branch1][#Branch1][O][C][Branch1][C][Fr][C][Branch1][#Branch1][O][C][Branch1][C][Fr][C][O][C][Branch1][C][Fr][C][&&][sxb],[FrH0][C][=Branch][=C][=C][C][Branch][C][Branch][C][Branch][C][pop][Branch][C][pop][Ring1][Ring2][pop][FrH0][pop][C][pop][C],1879.89,[C][:4benzenediol][Branch][C][=C][=C][=C][FrH0][=N][:0carboxylic_acid][Ring1][:0benzene][N][:1benzenediol][=Branch][:3benzenealcohol][#Branch][:4benzenealcohol][Ring1][FrH0][pop][:2imidazole][C][O][#Branch][pop][:0benzenediol][:3imidazole][:3imidazole][:0propyl][:0propyl][:3pyridine][:3imidazole][:5benzenediol][=P][:2benzenediol][:1benzenediol][=N][:4pyridine][.][Fr][C][Branch1][C][C][O][Co][Branch1][#Branch1][O][C][Branch1][C][Fr][C][Branch1][#Branch1][O][C][Branch1][C][Fr][C][Branch1][#Branch1][O][C][Branch1][C][Fr][C][Branch1][#Branch1][O][C][Branch1][C][Fr][C][O][C][Branch1][C][Fr][C][&&][sxb],[C][:4benzenediol][Branch][C][=C][=C][=C][FrH0][=N][:0carboxylic_acid][Ring1][:0benzene][N][:1benzenediol][=Branch][:3benzenealcohol][#Branch][:4benzenealcohol][Ring1][FrH0][pop][:2imidazole][C][O][#Branch][pop][:0benzenediol][:3imidazole][:3imidazole][:0propyl][:0propyl][:3pyridine][:3imidazole][:5benzenediol][=P][:2benzenediol][:1benzenediol][=N][:4pyridine],CCCc1nc(-c2ccc(-c3ccc(O)cc3Oc3cccc(Oc4ccccc4C(=O)Oc4cc(OC=C=C=C[Fr])cc(O)c4C)c3)c(O[Fr])c2CO)cn1-c1c[nH]c(Pc2c(O)cc(O)cc2Nc2ccccn2)n1,3335.056126,sxb_N240_141524d2,141524d2
sxb_N486_edge118585,[N][C][N][N][Branch][C][Branch][N][Branch][N][Branch][FrH0][pop][Ring1][=Branch][pop][C][S][S][pop][Branch][FrH0][pop][N][pop][N][.][Fr][C][=N][N][N][Branch1][Ring2][N][Ring1][Branch1][Cd][N][N][=C][Branch1][C][Fr][N][N][Ring1][=Branch1][Cd][Ring1][O][Branch1][=N][N][N][Ring1][#Branch2][N][C][Branch1][C][Fr][=N][Ring1][=Branch1][N][N][Branch1][=Branch2][N][C][Branch1][C][Fr][=N][Ring1][=Branch1][Cd][Branch1][=C][N][N][=C][Branch1][C][Fr][N][N][Ring2][Ring1][Ring2][Ring1][=Branch1][N][N][Ring2][Ring1][=Branch1][N][=C][Branch1][C][Fr][N][Ring1][=Branch1][&&][sxb],[N][C][N][N][Branch][C][Branch][N][Branch][N][Branch][FrH0][pop][Ring1][=Branch][pop][C][S][S][pop][Branch][FrH0][pop][N][pop][N],1444.27,[:0methyl][C][:5benzenediol][Ring2][C][:1imidazole][Branch][P][pop][Ring2][N][=O][pop][Ring1][:1methyl_amine][Ring1][FrH0][pop][pop][pop][Ring2][:1benzenediol][#Branch][N][:1benzenediol][#Branch][:0sulfonic_acid][Ring1][:3pyrimidine][pop][pop][pop][pop][Ring1][:4benzenealcohol][Ring1][FrH0][pop][pop][.][Fr][C][=N][N][N][Branch1][Ring2][N][Ring1][Branch1][Cd][N][N][=C][Branch1][C][Fr][N][N][Ring1][=Branch1][Cd][Ring1][O][Branch1][=N][N][N][Ring1][#Branch2][N][C][Branch1][C][Fr][=N][Ring1][=Branch1][N][N][Branch1][=Branch2][N][C][Branch1][C][Fr][=N][Ring1][=Branch1][Cd][Branch1][=C][N][N][=C][Branch1][C][Fr][N][N][Ring2][Ring1][Ring2][Ring1][=Branch1][N][N][Ring2][Ring1][=Branch1][N][=C][Branch1][C][Fr][N][Ring1][=Branch1][&&][sxb],[:0methyl][C][:5benzenediol][Ring2][C][:1imidazole][Branch][P][pop][Ring2][N][=O][pop][Ring1][:1methyl_amine][Ring1][FrH0][pop][pop][pop][Ring2][:1benzenediol][#Branch][N][:1benzenediol][#Branch][:0sulfonic_acid][Ring1][:3pyrimidine][pop][pop][pop][pop][Ring1][:4benzenealcohol][Ring1][FrH0][pop][pop],CCOc1cc(OCn2c(P)nc(CN[Fr])c2N=O)cc(Oc2cccc(O)c2NOc2cccc(O)c2OS(=O)c2ccncn2)c1-c1ccccc1O[Fr],3386.46159,sxb_N486_83e29fb4,83e29fb4
sxb_N425_edge88715,[FrH0][C][Branch][C][=C][=N][C][Branch][P][Branch][C][pop][C][pop][FrH0][pop][=C][Branch][P][Branch][C][pop][C][pop][C][.][Fr][C][O][Pr][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][O][C][Branch1][C][Fr][O][Pr][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][Ring2][O][Ring1][P][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][O][C][Branch1][C][Fr][O][Ring1][=C][&&][sxb],[FrH0][C][Branch][C][=C][=N][C][Branch][P][Branch][C][pop][C][pop][FrH0][pop][=C][Branch][P][Branch][C][pop][C][pop][C],1531.01,[:0propyl][C][:3benzenediol][Ring2][:1alkyne][Ring1][:3imidazole][Ring1][:0benzenediol][:0imidazole][FrH0][:#1methyl_amine][pop][pop][pop][Ring1][N][Br][pop][:2benzenediol][:1sulfonic_acid][#Branch][FrH0][pop][pop][:5benzenediol][:0methyl][pop][:0isocyanate][:0propyl][:2benzenediol][:0carboxylic_acid][#Branch][.][Fr][C][O][Pr][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][Branch1][O][C][Branch1][C][Fr][O][Pr][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][Ring2][O][Ring1][P][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Ring1][O][C][Branch1][C][Fr][O][Ring1][=C][&&][sxb],[:0propyl][C][:3benzenediol][Ring2][:1alkyne][Ring1][:3imidazole][Ring1][:0benzenediol][:0imidazole][FrH0][:#1methyl_amine][pop][pop][pop][Ring1][N][Br][pop][:2benzenediol][:1sulfonic_acid][#Branch][FrH0][pop][pop][:5benzenediol][:0methyl][pop][:0isocyanate][:0propyl][:2benzenediol][:0carboxylic_acid][#Branch],CCCc1c(CCC)c(OC#Cc2c[nH]c(-c3c(O)cccc3O[Fr])n2)c(Br)c(OS(=O)O[Fr])c1CC,4364.53,sxb_N425_075f0e32,075f0e32
gme_N398_edge12353,[Br][:0benzene][Ring2][FrH0][pop][Ring2][C][Branch][C][Branch][C][Ring1][#Branch][pop][Branch][Br][pop][Br][pop][FrH0][pop][.][Fr][C][O][Co][Branch1][Ring2][O][Ring1][Ring2][O][C][Branch1][C][Fr][O][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][O][C][Branch1][C][Fr][O][Ring1][=Branch2][&&][gme],[Br][:0benzene][Ring2][FrH0][pop][Ring2][C][Branch][C][Branch][C][Ring1][#Branch][pop][Branch][Br][pop][Br][pop][FrH0][pop],3050.57,[:0methyl][C][N][:1alkyne][Ring1][:0benzenealcohol][#Branch][:1alkyne][Ring1][FrH0][pop][pop][Ring2][:2benzenealcohol][Ring1][FrH0][pop][:4benzenealcohol][Ring1][Ring1][N][Ring1][:1pyridine][pop][:5benzenediol][:4pyridine][pop][pop][pop][:0benzene][Ring1][:4benzenediol][.][Fr][C][O][Co][Branch1][Ring2][O][Ring1][Ring2][O][C][Branch1][C][Fr][O][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][O][O][C][Branch1][C][Fr][O][Ring1][=Branch2][&&][gme],[:0methyl][C][N][:1alkyne][Ring1][:0benzenealcohol][#Branch][:1alkyne][Ring1][FrH0][pop][pop][Ring2][:2benzenealcohol][Ring1][FrH0][pop][:4benzenealcohol][Ring1][Ring1][N][Ring1][:1pyridine][pop][:5benzenediol][:4pyridine][pop][pop][pop][:0benzene][Ring1][:4benzenediol],CCNC#Cc1c(OC#C[Fr])cccc1-c1cc(-c2ccccn2)c2c(c1[Fr])O2,5258.44,gme_N398_0acd3961,0acd3961
rob_N143_edge19116,[Cl][C][Branch][C][Branch][C][Branch][C][Branch][O][C][Branch][FrH0][pop][Branch][Cl][pop][Cl][pop][Branch][Cl][pop][Cl][pop][Cl][pop][Cl][pop][FrH0][.][Fr][C][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][P][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch1][Branch1][Branch1][O][Ring2][Ring1][Branch2][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][rob],[Cl][C][Branch][C][Branch][C][Branch][C][Branch][O][C][Branch][FrH0][pop][Branch][Cl][pop][Cl][pop][Branch][Cl][pop][Cl][pop][Cl][pop][Cl][pop][FrH0],1697.17,[C][=C][Branch][FrH0][=P][=Ring1][=C][:4benzenediol][Ring1][:1alkyne][Ring1][:1alkyne][Ring1][FrH0][pop][pop][:2benzenediol][Ring1][:0propyl][pop][pop][O][pop][:1alkyne][:0propyl][:1sulfonic_acid][:5benzenediol][:0methyl][:5benzenediol][pop][:0methyl][:5benzenediol][:=0methyl_amine][=P][.][Fr][C][O][Cd][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Cd][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][P][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][Branch1][Branch1][Branch1][O][Ring2][Ring1][Branch2][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][rob],[C][=C][Branch][FrH0][=P][=Ring1][=C][:4benzenediol][Ring1][:1alkyne][Ring1][:1alkyne][Ring1][FrH0][pop][pop][:2benzenediol][Ring1][:0propyl][pop][pop][O][pop][:1alkyne][:0propyl][:1sulfonic_acid][:5benzenediol][:0methyl][:5benzenediol][pop][:0methyl][:5benzenediol][:=0methyl_amine][=P],CCCc1c(O)c(CCC)c(OC#CC#C[Fr])c([PH]2=C=C2[Fr])c1CC,2867.53,rob_N143_4d6ac9ef,4d6ac9ef
rho_N32_edge85319,[:0O_nitrile][C][C][=C][N][Branch][C][Branch][C][N][Branch][FrH0][pop][Ring1][=Branch][pop][Branch][:0O_nitrile][pop][:0O_nitrile][pop][FrH0][pop][.][O][=C][Branch1][C][Fr][O][Gd][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][rho],[:0O_nitrile][C][C][=C][N][Branch][C][Branch][C][N][Branch][FrH0][pop][Ring1][=Branch][pop][Branch][:0O_nitrile][pop][:0O_nitrile][pop][FrH0][pop],3848.513511,[C][C][Branch][FrH0][pop][O][:0benzenediol][Ring1][:3benzenealcohol][Branch][N][:=1methyl_amine][Ring1][SH2][:3imidazole][pop][pop][Ring1][:3imidazole][Ring1][:5benzenediol][#Branch][FrH0][pop][pop][pop][pop][:3pyridine][:0carboxylic_acid][:3pyrimidine][Ring1][:3pyrimidine][pop][=P][.][O][=C][Branch1][C][Fr][O][Gd][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][O][C][Branch1][C][Fr][=O][&&][rho],[C][C][Branch][FrH0][pop][O][:0benzenediol][Ring1][:3benzenealcohol][Branch][N][:=1methyl_amine][Ring1][SH2][:3imidazole][pop][pop][Ring1][:3imidazole][Ring1][:5benzenediol][#Branch][FrH0][pop][pop][pop][pop][:3pyridine][:0carboxylic_acid][:3pyrimidine][Ring1][:3pyrimidine][pop][=P],CC([Fr])Oc1c(O)ccc(OC=O)c1Oc1cc(O)c(N=CN[SH2]c2c[nH]cn2)c(-c2c[nH]c(Oc3cc(O)ccc3[Fr])n2)c1,5224.6217158,rho_N32_21292a59,21292a59
nbo-a_N682_edge133424,[:0isocyanate][C][C][=C][=C][=C][Branch][C][C][Branch][FrH0][pop][Ring1][=Branch][pop][FrH0][pop][.][O][U][Branch1][C][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][&&][nbo-a],[:0isocyanate][C][C][=C][=C][=C][Branch][C][C][Branch][FrH0][pop][Ring1][=Branch][pop][FrH0][pop],3953.9,[:0amide][Ring1][C][=C][:2pyrimidine][Ring1][C][:1alkyne][Ring1][FrH0][pop][pop][pop][Ring1][FrH0][pop][:3pyrimidine][:2benzenediol][:0methyl][.][O][U][Branch1][C][O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch1][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][&&][nbo-a],[:0amide][Ring1][C][=C][:2pyrimidine][Ring1][C][:1alkyne][Ring1][FrH0][pop][pop][pop][Ring1][FrH0][pop][:3pyrimidine][:2benzenediol][:0methyl],O=C(C=Cc1cncnc1CC#C[Fr])N[Fr],4943.44,nbo-a_N682_98b40802,98b40802
ths_N147_edge47933,[Br][C][N][N][Branch][N][Branch][N][Branch][C][Branch][FrH0][pop][Branch][Br][pop][Ring1][=Branch][pop][Br][pop][Br][pop][FrH0][.][Fr][C][O][Ho][Branch2][Ring2][Ring2][O][C][Branch1][C][Fr][O][Ho][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][O][Ring2][Ring1][=Branch2][&&][ths],[Br][C][N][N][Branch][N][Branch][N][Branch][C][Branch][FrH0][pop][Branch][Br][pop][Ring1][=Branch][pop][Br][pop][Br][pop][FrH0],2561.0,[:0nitrile][C][C][=C][Branch][:0methyl_amine][Ring1][:0benzenediol][Ring1][FrH0][pop][pop][pop][:5benzenealcohol][=Branch][:0benzenediol][Branch][FrH0][pop][pop][:2benzenealcohol][:1pyridine][=N][P][:0propyl][:2benzenediol][:0methyl][.][Fr][C][O][Ho][Branch2][Ring2][Ring2][O][C][Branch1][C][Fr][O][Ho][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][O][Ring2][Ring1][=Branch2][&&][ths],[:0nitrile][C][C][=C][Branch][:0methyl_amine][Ring1][:0benzenediol][Ring1][FrH0][pop][pop][pop][:5benzenealcohol][=Branch][:0benzenediol][Branch][FrH0][pop][pop][:2benzenealcohol][:1pyridine][=N][P][:0propyl][:2benzenediol][:0methyl],CCCPc1ccc(-c2c(OC(=CC#N)NCc3c(O)cccc3O[Fr])cccc2-c2c(O)cc([Fr])cc2O)cn1,4487.54,ths_N147_463f088d,463f088d
cds_N31_edge109289,[:0amide][Ring1][C][C][Branch][C][C][Branch][FrH0][pop][Ring1][Ring2][pop][=C][=C][FrH0][pop][.][Fr][C][O][Tm][Branch2][Ring2][Ring2][O][C][Branch1][C][Fr][O][Tm][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][O][Ring2][Ring1][=Branch2][&&][cds],[:0amide][Ring1][C][C][Branch][C][C][Branch][FrH0][pop][Ring1][Ring2][pop][=C][=C][FrH0][pop],2633.88,[:0methyl][C][:4benzenealcohol][=Ring1][:3pyrimidine][Ring2][FrH0][pop][pop][Ring2][:3pyrimidine][Ring1][FrH0][pop][pop][pop][.][Fr][C][O][Tm][Branch2][Ring2][Ring2][O][C][Branch1][C][Fr][O][Tm][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][#Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][Branch1][#Branch2][O][C][Branch1][C][Fr][O][Ring2][Ring1][=Branch1][O][Ring2][Ring1][=Branch2][&&][cds],[:0methyl][C][:4benzenealcohol][=Ring1][:3pyrimidine][Ring2][FrH0][pop][pop][Ring2][:3pyrimidine][Ring1][FrH0][pop][pop][pop],CCc1ccc(-c2ccnc([Fr])n2)cc1Oc1cc([Fr])ncn1,4368.62,cds_N31_99e9f222,99e9f222
hex_N262_edge38794,[S][=C][N][N][C][Branch][S][C][Branch][FrH0][pop][Ring1][Branch][pop][FrH0][.][O][=C][Branch1][C][Fr][O][Cu][Branch2][Branch1][C][O][C][Branch1][C][Fr][O][Cu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][hex],[S][=C][N][N][C][Branch][S][C][Branch][FrH0][pop][Ring1][Branch][pop][FrH0],1654.89,[FrH0][:3benzenealcohol][Ring1][:3imidazole][Ring1][:3pyrimidine][Ring2][Ring1][FrH0][pop][pop][:2imidazole][:3pyrimidine][:1pyrimidine][=N][:5benzenediol][=P][:5benzenediol][:0amide][FrH0][:5benzenediol][:0alkene][:5benzenediol][:0alkene][.][O][=C][Branch1][C][Fr][O][Cu][Branch2][Branch1][C][O][C][Branch1][C][Fr][O][Cu][Branch1][#Branch1][O][C][Branch1][C][Fr][=O][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=C][Branch1][N][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][=C][C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][hex],[FrH0][:3benzenealcohol][Ring1][:3imidazole][Ring1][:3pyrimidine][Ring2][Ring1][FrH0][pop][pop][:2imidazole][:3pyrimidine][:1pyrimidine][=N][:5benzenediol][=P][:5benzenediol][:0amide][FrH0][:5benzenediol][:0alkene][:5benzenediol][:0alkene],O=COc1cccc(Oc2c(O)cccc2ONc2nccc(-n3cc(-c4c(O)cccc4[Fr])nc3-c3cc4nc-4n3)n2)c1[Fr],4043.88,hex_N262_ecd25a1a,ecd25a1a
dmp_N432_edge17167,[Br][C][Branch][S][C][Branch][C][C][Branch][C][Branch][FrH0][pop][Branch][Br][pop][Br][pop][Br][pop][Branch][Br][pop][Br][pop][FrH0][.][Fr][C][O][Co][Branch2][Branch1][S][O][C][Branch1][C][Fr][O][Co][Branch1][Ring2][O][Ring1][=Branch2][Branch1][Ring2][O][Ring1][Branch2][O][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][dmp],[Br][C][Branch][S][C][Branch][C][C][Branch][C][Branch][FrH0][pop][Branch][Br][pop][Br][pop][Br][pop][Branch][Br][pop][Br][pop][FrH0],2732.657226,[F][C][Branch][:0methyl_amine][Ring1][:1alkyne][Ring1][FrH0][pop][pop][pop][:3pyridine][=O][pop][pop][Ring1][FrH0][pop][:1benzenediol][:0isocyanate][:0pyrimidine][.][Fr][C][O][Co][Branch2][Branch1][S][O][C][Branch1][C][Fr][O][Co][Branch1][Ring2][O][Ring1][=Branch2][Branch1][Ring2][O][Ring1][Branch2][O][Co][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=Branch2][Branch1][=Branch2][O][C][Branch1][C][Fr][O][Ring1][=N][Branch1][N][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][Branch1][N][N][C][=C][C][Branch1][C][Fr][=C][C][Ring1][#Branch1][N][C][C][=C][Branch1][C][Fr][C][=C][Ring1][#Branch1][&&][dmp],[F][C][Branch][:0methyl_amine][Ring1][:1alkyne][Ring1][FrH0][pop][pop][pop][:3pyridine][=O][pop][pop][Ring1][FrH0][pop][:1benzenediol][:0isocyanate][:0pyrimidine],O=C=Nc1cc(C(F)NCC#C[Fr])cnc1[Fr],4123.71,dmp_N432_03df3535,03df3535
